TL,Territory Level and Typology,REG_ID,Region,VAR,Indicator,SEX,Gender,POS,Position,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Urban,Flag Codes,Flags
1_PU,  Country - predominantly urban regions,DEU,Germany,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2000,2000,,,0,Units,,,43.01,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2008,2008,,,0,Units,,,74.34,,
1_PU,  Country - predominantly urban regions,NLD,Netherlands,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2000,2000,,,0,Units,,,73.4,,
1_PU,  Country - predominantly urban regions,DEU,Germany,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2001,2001,,,0,Units,,,42.03,,
1_PU,  Country - predominantly urban regions,DEU,Germany,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2003,2003,,,0,Units,,,42.13,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2011,2011,,,0,Units,,,74.47,,
1_PU,  Country - predominantly urban regions,DNK,Denmark,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2005,2005,,,0,Units,,,21.22,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2003,2003,,,0,Units,,,31.55,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2006,2006,,,0,Units,,,32.03,,
1_PU,  Country - predominantly urban regions,DEU,Germany,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2005,2005,,,0,Units,,,42.22,,
1_PU,  Country - predominantly urban regions,DEU,Germany,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2008,2008,,,0,Units,,,42.56,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2013,2013,,,0,Units,,,74.53,,
1_PU,  Country - predominantly urban regions,DNK,Denmark,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2006,2006,,,0,Units,,,21.14,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,31.39,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2003,2003,,,0,Units,,,74.47,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2005,2005,,,0,Units,,,31.87,,
1_PU,  Country - predominantly urban regions,DNK,Denmark,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,21.35,,
1_PU,  Country - predominantly urban regions,DNK,Denmark,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2004,2004,,,0,Units,,,21.28,,
1_PU,  Country - predominantly urban regions,DEU,Germany,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2007,2007,,,0,Units,,,42.44,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2010,2010,,,0,Units,,,74.42,,
1_PU,  Country - predominantly urban regions,NLD,Netherlands,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2001,2001,,,0,Units,,,73.44,,
1_PU,  Country - predominantly urban regions,DEU,Germany,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,42.08,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2007,2007,,,0,Units,,,74.34,,
1_PU,  Country - predominantly urban regions,DEU,Germany,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2004,2004,,,0,Units,,,42.18,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2004,2004,,,0,Units,,,74.41,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2001,2001,,,0,Units,,,31.23,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,74.52,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2012,2012,,,0,Units,,,74.5,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2001,2001,,,0,Units,,,74.55,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2000,2000,,,0,Units,,,74.59,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2005,2005,,,0,Units,,,18.01,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2003,2003,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,ITA,Italy,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2000,2000,,,0,Units,,,47.96,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2004,2004,,,0,Units,,,17.97,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2009,2009,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2008,2008,,,0,Units,,,12.1,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2008,2008,,,0,Units,,,18.14,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2009,2009,,,0,Units,,,18.2,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2015,2015,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2001,2001,,,0,Units,,,17.94,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2003,2003,,,0,Units,,,17.93,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2004,2004,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2011,2011,,,0,Units,,,18.41,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2013,2013,,,0,Units,,,18.63,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2001,2001,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2008,2008,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2005,2005,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2010,2010,,,0,Units,,,18.3,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2014,2014,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2006,2006,,,0,Units,,,18.02,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2007,2007,,,0,Units,,,18.07,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,19.12,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2006,2006,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2012,2012,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2014,2014,,,0,Units,,,18.76,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2015,2015,,,0,Units,,,18.93,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2013,2013,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,AUS,Australia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,70.77,,
1_PU,  Country - predominantly urban regions,JPN,Japan,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,57.03,,
1_PU,  Country - predominantly urban regions,USA,United States,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,42.01,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2002,2002,,,0,Units,,,17.96,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2007,2007,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2012,2012,,,0,Units,,,18.52,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2010,2010,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2011,2011,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,AUT,Austria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,31.89,,
1_PU,  Country - predominantly urban regions,BEL,Belgium,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,53.3,,
1_PU,  Country - predominantly urban regions,DEU,Germany,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,43.43,,
1_PU,  Country - predominantly urban regions,GBR,United Kingdom,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,74.68,,
1_PU,  Country - predominantly urban regions,LVA,Latvia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,51.61,,
1_PU,  Country - predominantly urban regions,LTU,Lithuania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,28.27,,
1_PU,  Country - predominantly urban regions,GRC,Greece,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,45.33,,
1_PU,  Country - predominantly urban regions,HUN,Hungary,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,17.89,,
1_PU,  Country - predominantly urban regions,IRL,Ireland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,28.18,,
1_PU,  Country - predominantly urban regions,NLD,Netherlands,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,74.05,,
1_PU,  Country - predominantly urban regions,NOR,Norway,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,30.21,,
1_PU,  Country - predominantly urban regions,POL,Poland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,26.48,,
1_PU,  Country - predominantly urban regions,ITA,Italy,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,47.92,,
1_PU,  Country - predominantly urban regions,PRT,Portugal,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,46.51,,
1_PU,  Country - predominantly urban regions,SVK,Slovak Republic,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,11.81,,
1_PU,  Country - predominantly urban regions,ESP,Spain,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,62.98,,
1_PU,  Country - predominantly urban regions,CHL,Chile,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,48.4,,
1_PU,  Country - predominantly urban regions,CZE,Czech Republic,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,24.76,,
1_PU,  Country - predominantly urban regions,DNK,Denmark,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,22.74,,
1_PU,  Country - predominantly urban regions,EST,Estonia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,44.37,,
1_PU,  Country - predominantly urban regions,FIN,Finland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,29.77,,
1_PU,  Country - predominantly urban regions,KOR,Korea,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,69.97,,
1_PU,  Country - predominantly urban regions,MEX,Mexico,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,45.41,,
1_PU,  Country - predominantly urban regions,SWE,Sweden,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,50.24,,
1_PU,  Country - predominantly urban regions,CHE,Switzerland,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,60.71,,
1_PU,  Country - predominantly urban regions,TUR,Turkey,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,33.58,,
1_PU,  Country - predominantly urban regions,ROU,Romania,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,13.17,,
1_PU,  Country - predominantly urban regions,BGR,Bulgaria,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,18.64,,
1_PU,  Country - predominantly urban regions,HRV,Croatia,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,19.35,,
1_PU,  Country - predominantly urban regions,MLT,Malta,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,100,,
1_PU,  Country - predominantly urban regions,ISR,Israel,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2016,2016,,,0,Units,,,67.84,,
1_PU,  Country - predominantly urban regions,ISR,Israel,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,67.85,,
1_PU,  Country - predominantly urban regions,FRA,France,POP_TOT_TYPO_SH,    Share of national population in predominantly rural / intermediate / urban regions,T,Total,ALL,All regions,2017,2017,,,0,Units,,,35.22,,
